StartDate,ParkName,Phone,MovieName,MovieClosedCaption,MovieRating,ParkAddress,CommunityAreas,ZipCode,Wards,Year,Weekday,longitude,latitude,month
,Midway Plaisance Park,(312) 745-2470,Pan,N/A,PG-13,"1130 Midway Plaisance North
Chicago, IL",,,,2016,,-87.593919,41.7868907,
,Independence Park,(773) 478-3538,Star Wars,N/A,N/A,"3945 N. Springfield Ave.
Chicago, IL
(41.952657, -87.72507)",16,21538,50,2016,,-87.7237263,41.9526374,
,Chase Park,(312) 742-7518,Little Shop of Horrors,N/A,PG-13,"4701 N. Ashland Ave.
Chicago, IL
(41.967098, -87.669326)",31,22616,18,2016,,-87.6682323,41.9675376,
,Field (Eugene) Park,(773) 478-9744,The Sandlot,Yes,PG,"5100 N. Ridgeway Ave.
Chicago, IL
(41.973843, -87.722074)",14,21849,38,2016,,-87.7223602,41.9747187,
,Armour Square Park,(312) 747-6012,The Good Dinosaur,Yes,PG,"3309 S. Shields Ave.
Chicago, IL
(41.834261, -87.635227)",35,21194,48,2016,,-87.6339586,41.8335824,
,Shabbona Park,(773) 685-6205,Inside Out,Yes,PG,"6935 W. Addison St.
Chicago, IL
(41.945407, -87.800259)",17,22254,19,2016,,-87.8001607,41.9427387,
,Foster Park,(312) 747-6135,Star Wars: The Force Awakens,Yes,PG-13,"1440 W. 84th St.
Chicago, IL
(41.741345, -87.659988)",70,21554,13,2016,,-87.6600046,41.7409628,
,Homan Square Park,(312) 746-6650,The Karate Kid (2010),Yes,PG,"3517 W. Arthington St.
Chicago, IL
(41.870005, -87.713328)",28,21572,14,2016,,-87.7144908,41.8693788,
,La Follette Park,(773) 287-0541,Despicable Me 2,Yes,PG,"1333 N. Laramie Ave.
Chicago, IL
(41.9051, -87.755826)",26,4299,45,2016,,-87.7535601,41.904963,
,Walsh Playground Park,(312) 742-7769,Star Wars: The Force Awakens,Yes,PG-13,"1722 N. Ashland Ave.
Chicago, IL
(41.912858, -87.667823)",25,21560,40,2016,,-87.6684388,41.9138845,
,Meyering Playground Park,(312) 747-6545,Spectre,Yes,PG-13,"7140 S. Martin Luther King Dr.
Chicago, IL
(41.764855, -87.615274)",67,21546,32,2016,,-87.6160017,41.7644512,
,Margaret Donahue Park,NULL,Inside Out,N/A,PG,"1230 W. School Street
Chicago, IL
(41.941632, -87.660299)",57,4449,25,2016,,-87.6603009,41.9419094,
,Holstein Park,(312) 742-7554,Zootopia,Yes,PG,"2200 N. Oakley Ave.
Chicago, IL
(41.922402, -87.685509)",23,22535,40,2016,,-87.6850684,41.921348,
,Harold Washington Playlot Park,(312) 747-6620,The Great Debaters,Yes,PG-13,"5200 S. Hyde Park Blvd.
Chicago, IL
(41.800598, -87.584362)",8,21192,33,2016,,-87.5834584,41.801367,
,Mozart Park,(312) 742-7535,Hotel Transylvania 2,N/A,PG,"2036 N. Avers Ave.
Chicago, IL
(41.918127, -87.722915)",23,22535,49,2016,,-87.7237007,41.9182299,
,Hermosa Park,(312) 742-7540,Una Boda en Castaner (A Wedding in Castaner),No,NR,"2240 N. Kilbourn Ave.
Chicago, IL
(41.921715, -87.738909)",21,22615,44,2016,,-87.7403457,41.9219812,
,Jonquil Park,(312) 742-7816,Jaws,Yes,PG,"1001 W. Wrightwood Ave.
Chicago, IL
(41.929029, -87.653839)",68,21190,34,2016,,-87.6545678,41.9284789,
,Garfield Park,(312) 746-5092,Mission Impossible: Rogue Nation,Yes,PG-13,"100 N. Central Park Ave.
Chicago, IL
(41.881566, -87.715877)",28,21572,23,2016,,-87.7172554,41.8862729,
,Oz Park,(312) 742-7898,The Sandlot,Yes,PG,"2021 N. Burling St.
Chicago, IL
(41.919045, -87.647303)",68,21190,34,2016,,-87.6456607,41.9208947,
,Seward Park,(312) 742-7895,Norm of the North,Yes,PG,"375 W. Elm St.
Chicago, IL
(41.902733, -87.639736)",37,14926,46,2016,,-122.26485,47.5502603,
,Fuller Park,(312) 747-6144,Hotel Transylvania 2,Yes,PG,"331 W. 45th St
Chicago, IL
(41.812537, -87.633365)",3,14924,9,2016,,-87.6333765,41.8090919,
,Ronan Park,(312) 742-7516,Despicable Me,Yes,PG,"3000 W. Argyle St.
Chicago, IL
(41.972114, -87.704547)",14,21849,20,2016,,-87.7037149,41.9709378,
2017-06-02,Berger Park Cultural Center,(773) 761-0376,Young Frankenstein,Yes,PG,6205 N. Sheridan Rd.,76,4451,16,2017,Friday,-87.6551161,41.9948704,Jun
2017-06-09,Sherwood Park,(773) 256-0926,Barber Shop: The Next Cut,Yes,PG-13,5701 S. Shields Ave.,66,21559,4,2017,Friday,-87.634492,41.7899907,Jun
2017-06-12,Belmont Harbor,(312) 742-1134,North by Northwest,"",NR,3200 N. Lake Shore Dr.,57,4449,25,2017,Monday,-87.6374768,41.9400652,Jun
2017-06-13,Grant Park,(312) 742-3918,Jumanji,Yes,PG,Columbus Drive,,,,2017,Tuesday,-87.6187505,41.8721722,Jun
2017-06-13,Kedvale Park,(312) 742-7543,Sing,Yes,PG,4134 W. Hirsch St.,24,4299,49,2017,Tuesday,-87.7300436,41.9065878,Jun
2017-06-14,"Bartelme, Mary Park",(312) 746-5962,La La Land,Yes,PG-13,115 S. Sangamon St.,29,14917,26,2017,Wednesday,-87.6502418,41.8798425,Jun
2017-06-14,Foster Park,(312) 747-6135,The Secret Life of Pets,Yes,PG,1440 W. 84th St.,70,21554,13,2017,Wednesday,-87.6600046,41.7409628,Jun
2017-06-14,Winnemac Park,(312) 742-5101,A Cat in Paris,"",PG,5100 N. Leavitt St,6,21849,24,2017,Wednesday,-87.6819813,41.9741228,Jun
2017-06-15,Chicago Women's Park and Gardens,(312) 328-0821,Pride & Prejudice,Yes,PG,1801 S. Indiana Ave.,34,21194,9,2017,Thursday,-87.6220159,41.8576592,Jun
2017-06-15,Churchill Field Playlot Park,(312) 742-7554,The Secret Life of Pets,Yes,PG,1825 N. Damen Ave.,23,21560,40,2017,Thursday,-87.676908,41.9144055,Jun
2017-06-15,Wicker Park,(312) 742-7553,Moonstruck,Yes,PG,1425 N. Damen Avenue,25,21560,41,2017,Thursday,-87.6775672,41.9104892,Jun
2017-06-16,Anderson Playground Park,(312) 747-6007,Ghostbusters (2016),Yes,PG-13,3748 S. Prairie Ave.,1,4301,9,2017,Friday,-87.6199673,41.8258957,Jun
2017-06-16,Cornell Square Park,(312) 747-6097,The Secret Life of Pets,Yes,PG,1809 W. 50th St.,59,14924,3,2017,Friday,-87.6710583,41.8023916,Jun
2017-06-16,Mayfair Park,(773) 685-3361,Jumanji,Yes,PG,4550 W. Sunnyside Ave.,16,21869,38,2017,Friday,-87.7420401,41.9630974,Jun
2017-06-16,West Chatham Park,(317) 747-6998,The Magnificent Seven (2016),Yes,PG-13,8223 S. Princeton Ave.,40,21554,13,2017,Friday,-87.6321215,41.7449326,Jun
2017-06-17,DuSable Museum of African American History,(312) 742-1134,Queen of Katwe,Yes,PG,740 E. 56th Pl.,8,22260,33,2017,Saturday,-87.6071968,41.7919133,Jun
2017-06-17,Hermitage Park,(312) 747-6179,Trolls,Yes,PG,5839 S. Wood St.,65,22257,3,2017,Saturday,-86.6148073,36.177761,Jun
2017-06-17,Winnemac Park,(312) 742-5101,Ghostbusters (2016),Yes,PG-13,5100 N. Leavitt St,6,21849,24,2017,Saturday,-87.6819813,41.9741228,Jun
2017-06-19,Grant Park: Grove 5,(312) 742-1134,Dirty Dancing,Yes,PG-13,800 S. Columbus Dr.,38,14913,10,2017,Monday,-87.6187505,41.8721722,Jun
2017-06-19,Tuley Park,(312) 747-6763,Hidden Figures,Yes,PG,501 E. 90th Pl.,40,21546,35,2017,Monday,-87.6120906,41.7302432,Jun
2017-06-20,A. Montgomery Ward Park,(312) 742-7895,Ferris Bueller's Day Off,Yes,PG-13,630 N. Kingsbury St.,37,4446,36,2017,Tuesday,-87.6422346,41.89351,Jun
2017-06-20,Archer Park,(773) 284-7029,Angels in the Outfield,Yes,PG,4901 S.Kilbourn Ave.,54,22248,8,2017,Tuesday,-87.7347903,41.8045458,Jun
2017-06-20,Haas Park,(312) 742-7552,The Dark Knight,Yes,PG-13,2402 N. Washtenaw Ave.,23,22535,41,2017,Tuesday,-87.6961085,41.9251799,Jun
2017-06-20,Kells Playground Park,(312) 742-7544,Hotel Transylvania 2,Yes,PG,3201 W. Chicago Ave.,24,4299,46,2017,Tuesday,-87.7072549,41.8951324,Jun
2017-06-21,Heritage Green Park,(312) 746-5494,Sing,Yes,PG,610 W. Adams St.,29,4452,36,2017,Wednesday,-87.643468,41.8795801,Jun
2017-06-21,Osterman Beach,(312) 742-1134,The Umbrellas of Cherbourg,Yes,NR,5800 N. Lake Shore Dr.,,,,2017,Wednesday,-87.6519968,41.9861856,Jun
2017-06-22,Brooks Park,(773) 631-4401,The Sandlot,Yes,PG,7100 N. Harlem Ave.,,4456,,2017,Thursday,-98.4266263,29.3363722,Jun
2017-06-22,Clark (John) Park,(773) 287-7794,The Wiz,Yes,G,4615 W. Jackson Blvd.,26,22216,23,2017,Thursday,-87.7411149,41.8762631,Jun
2017-06-22,Lowe Playground Park,(312) 747-6445,Fences,Yes,PG-13,5203 S. Lowe Ave.,59,14924,9,2017,Thursday,-87.6409636,41.7988199,Jun
2017-06-22,Oz Park,(312) 742-7898,Angels in the Outfield,Yes,PG,2021 N. Burling St.,68,21190,34,2017,Thursday,-87.6456607,41.9208947,Jun
2017-06-22,West Lawn Park,(773) 284-2803,The LEGO Batman Movie,Yes,PG,4233 W. 65th St.,63,21867,15,2017,Thursday,-87.729093,41.7737051,Jun
2017-06-23,Athletic Field Park,(773) 478-2889,Fantastic Beasts and Where to Find Them,Yes,PG-13,3546 W. Addison St.,16,21538,12,2017,Friday,-87.7170061,41.9475944,Jun
2017-06-23,Columbus Park,(773) 287-7641,Queen of Katwe,Yes,PG,500 S. Central Ave.,26,22216,7,2017,Friday,-74.0000483,40.7155353,Jun
2017-06-23,Homan Square Park,(312) 746-6650,Queen of Katwe,Yes,PG,3559 W. Arthington,28,21572,14,2017,Friday,-87.7144908,41.8693788,Jun
2017-06-23,Independence Park,(773) 478-3538,Sing,Yes,PG,3945 N. Springfield Ave.,16,21538,50,2017,Friday,-87.7237263,41.9526374,Jun
2017-06-23,Minuteman Park,(773) 284-0214,Drop Dead Fred,Yes,PG-13,5940 S. Central Ave.,62,22268,6,2017,Friday,-71.3215205,42.4579978,Jun
2017-06-23,Osterman Beach,(312) 742-1134,The Unsinkable Molly Brown,"",NR,5800 N. Lake Shore Dr.,,,,2017,Friday,-87.6519968,41.9861856,Jun
2017-06-24,Humboldt Park,(312) 742-7549,The Secret Life of Pets,Yes,PG,1440 N. Sacramento,25,21560,49,2017,Saturday,-87.721293,41.8990752,Jun
2017-06-24,Murray Playground Park,(312) 747-6562,The Secret Life of Pets,Yes,PG,1743 W. 73rd St.,65,22257,31,2017,Saturday,-73.9482661,40.7471007,Jun
2017-06-24,Rowan Park,(773) 646-3180,Space Jam,Yes,PG,11546 S. Avenue L,49,21202,47,2017,Saturday,-87.5380528,41.685848,Jun
2017-06-25,Jonquil Playlot Park,(312) 742-7816,La La Land,Yes,PG-13,1001 W. Wrightwood Ave.,68,21190,34,2017,Sunday,-87.6545678,41.9284789,Jun
2017-06-26,Harold Washington Playlot Park,(312) 747-6620,An American in Paris,"",NR,5200 S. Hyde Park Blvd.,8,21192,33,2017,Monday,-87.5834584,41.801367,Jun
2017-06-27,"Bartelme, Mary Park",(312) 746-5962,The Lego Movie,Yes,PG,115 S. Sangamon St.,29,14917,26,2017,Tuesday,-87.6502418,41.8798425,Jun
2017-06-27,Chicago History Museum,(312) 742-1134,Field of Dreams,Yes,PG,1601 N. Clark St.,68,21190,34,2017,Tuesday,-87.6314917,41.9120377,Jun
2017-06-27,Webster Park,(312) 745-1479,Rogue One,Yes,PG-13,1357 S. Indiana Ave.,34,14913,9,2017,Tuesday,-77.4528623,43.2561157,Jun
2017-06-28,Harrison Park,(312) 746-5491,Como en el Cine/Like in the Movies,Yes,NR,1824 S. Wood St.,33,14920,26,2017,Wednesday,-97.222816,37.6680039,Jun
2017-06-28,Lincoln Park Cultural Center,(312) 742-7726,Big,Yes,PG,2045 N. Lincoln Park West,68,21190,34,2017,Wednesday,-87.6359317,41.9196726,Jun
2017-06-28,Olympia Park,(773) 631-6861,Sing,Yes,PG,6566 N. Avondale Ave.,77,22243,29,2017,Wednesday,-87.8159251,41.9987297,Jun
2017-06-29,Chase Park,(312) 742-7518,Top Gun,Yes,PG,4701 N. Ashland Ave.,31,22616,18,2017,Thursday,-87.6682323,41.9675376,Jun
2017-06-29,Owens Park,(312) 747-6709,Sing,Yes,PG,8800 S. Clyde,44,21202,35,2017,Thursday,-75.0118878,39.6807921,Jun
2017-06-29,Sumner Park,(312) 746-5394,Trolls,Yes,PG,4320 W. 5th Ave.,27,21572,14,2017,Thursday,-84.4517248,33.6850924,Jun
2017-06-29,Wicker Park,(312) 742-7553,Raising Arizona,Yes,PG-13,1425 N. Damen Avenue,25,21560,41,2017,Thursday,-87.6775672,41.9104892,Jun
2017-06-30,La Villita Park,(312) 747-6608,Sing,Yes,PG,2800 S. Sacramento Blvd.,,,,2017,Friday,-87.7015346,41.8399512,Jun
2017-06-30,Oz Park,(312) 742-7898,Hook,Yes,PG,2021 N. Burling St.,68,21190,34,2017,Friday,-87.6456607,41.9208947,Jun
2017-06-30,Wentworth Park,(312) 747-6993,Kung Fu Panda 3,Yes,PG,5625 S. Mobile Ave.,53,22268,15,2017,Friday,-87.7804512,41.7883344,Jun
2017-07-01,Senn Playlot Park,(312) 742-7502,Sing,Yes,PG,5887 N. Ridge Ave.,76,4451,16,2017,Saturday,-87.6685158,41.9904694,Jul
2017-07-01,Seward Park,(312) 742-7895,Pete's Dragon,Yes,PG,375 W. Elm St.,37,14926,46,2017,Saturday,-122.26485,47.5502603,Jul
2017-07-02,Independence Park,(773) 478-3538,The Secret Life of Pets,Yes,PG,3945 N. Springfield Ave.,16,21538,50,2017,Sunday,-87.7237263,41.9526374,Jul
2017-07-05,Brainerd Park,(312) 747-6027,Captain America: Civil War,Yes,PG-13,1246 W. 92nd St.,72,21554,13,2017,Wednesday,-87.6543207,41.7276762,Jul
2017-07-05,Vittum Park,(773) 284-6022,Ghostbusters (2016),Yes,PG-13,5010 W. 50th St.,,22268,,2017,Wednesday,-87.7483454,41.8029957,Jul
2017-07-06,Bogan Park,(773) 284-6456,Ghostbusters (2016),Yes,PG-13,3939 W. 79th St.,69,4300,30,2017,Thursday,-83.9682034,34.1059398,Jul
2017-07-06,Rosenblum Park,(312) 747-6649,Captain America: Civil War,Yes,PG-13,8050 S. Chapel,,,,2017,Thursday,-87.5787089,41.7581356,Jul
2017-07-06,Wicker Park,(312) 742-7553,National Treasure,Yes,PG,1425 N. Damen Avenue,25,21560,41,2017,Thursday,-87.6775672,41.9104892,Jul
2017-07-07,Meyering Playground Park,(312) 747-6545,X-Men: Apocalypse,Yes,PG-13,7140 S. Martin Luther King Dr.,67,21546,32,2017,Friday,-87.6160017,41.7644512,Jul
2017-07-07,Moore Park,(773) 287-0561,Fantastic Beasts and Where to Find Them,Yes,PG-13,5085 W. Adams,26,22216,23,2017,Friday,-97.4893384,35.3352419,Jul
2017-07-07,Rutherford Sayre Park,(312) 746-5368,Sing,Yes,PG,6871 W. Belden Ave.,18,4454,7,2017,Friday,-87.7973773,41.9200406,Jul
2017-07-08,Ken-Well Park,(773) 685-3348,The Secret Life of Pets,Yes,PG,2945 N. Kenosha Ave.,21,22618,17,2017,Saturday,-87.733461,41.934679,Jul
2017-07-08,Loyola Park,(773) 262-8605,Queen of Katwe,Yes,PG,1230 W. Greenleaf Ave.,10,21853,5,2017,Saturday,-87.6619076,42.0117116,Jul
2017-07-08,Oz Park,(312) 742-7898,Jaws,Yes,PG,2021 N. Burling St.,68,21190,34,2017,Saturday,-87.6456607,41.9208947,Jul
2017-07-10,"Bartelme, Mary Park",(312) 746-5962,The Jungle Book,Yes,PG,115 S. Sangamon St.,29,14917,26,2017,Monday,-87.6502418,41.8798425,Jul
2017-07-10,Holstein Park,(312) 742-7554,Queen of Katwe,Yes,PG,2200 N. Oakley Ave.,23,22535,40,2017,Monday,-87.6850684,41.921348,Jul
2017-07-10,Oakwood Beach,(312) 742-1134,Apollo 13,Yes,PG,3900 S. Lake Shore Dr.,,,,2017,Monday,-87.5958032,41.8213586,Jul
2017-07-11,A. Montgomery Ward Park,(312) 742-7895,Rogue One,Yes,PG-13,630 N. Kingsbury St.,37,4446,36,2017,Tuesday,-87.6422346,41.89351,Jul
2017-07-11,Beverly Park,(312) 747-6024,The Peanuts Movie,Yes,G,2460 W. 102nd St.,71,4447,42,2017,Tuesday,-118.4177707,34.1177924,Jul
2017-07-12,Kilbourn Park,(773) 685-3351,Ovni/UFO,Yes,NR,3501 N. Kilbourn Ave.,16,22618,21,2017,Wednesday,-87.7389881,41.9440637,Jul
2017-07-12,Lincoln Park Cultural Center,(312) 742-7726,The Lego Movie,Yes,PG,2045 N. Lincoln Park West,68,21190,34,2017,Wednesday,-87.6359317,41.9196726,Jul
2017-07-12,Sheridan Park,(312) 746-5369,The Secret Life of Pets,Yes,PG,910 S. Aberdeen St.,29,14917,26,2017,Wednesday,-87.6548141,41.8707756,Jul
2017-07-13,Donovan Playground Park,(312) 747-6111,The Sandlot,Yes,PG,3620 S.Lituanica Ave.,58,14924,48,2017,Thursday,-87.6485635,41.8280984,Jul
2017-07-13,Gill Park,(312) 742-7802,Finding Dory,Yes,PG,825 W. Sheridan Rd.,57,21186,39,2017,Thursday,-87.6505541,41.9519792,Jul
2017-07-13,Ogden park,(312) 747-6572,The Secret Life of Pets,Yes,PG,6500 S. Racine Ave.,65,22257,31,2017,Thursday,-87.6568493,41.7749981,Jul
2017-07-14,Douglas Park Cultural and Community Center,(773) 762-2842,Sing,Yes,PG,1401 S. Sacramento Dr.,30,21569,14,2017,Friday,-87.6997484,41.8624541,Jul
2017-07-14,Franklin Park,(312) 747-7676,Sing,Yes,PG,4320 W. 15th St.,30,21569,14,2017,Friday,-87.879523,41.9348537,Jul
2017-07-14,Kenwood Community Park,(312) 747-6286,The Secret Life of Pets,Yes,PG,1330 E. 50th St.,5,21192,10,2017,Friday,-87.5929585,41.8049131,Jul
2017-07-14,Margate Park,(312) 742-7522,Rogue One,Yes,PG-13,4921 N. Marine Drive,31,22616,16,2017,Friday,-87.6497743,41.972088,Jul
2017-07-14,Rainbow Beach & Park,(312) 745-1479,Race,Yes,PG-13,3111 East 77th St.,39,22538,37,2017,Friday,153.0878601,-25.9072651,Jul
2017-07-15,Chicago Women's Park and Gardens,(312) 328-0821,La La Land,Yes,PG-13,1801 S. Indiana Ave.,34,21194,9,2017,Saturday,-87.6220159,41.8576592,Jul
2017-07-15,DuSable Museum of African American History,(312) 742-1134,Madea's Tough Love,Yes,PG,740 E. 56th Pl.,8,22260,33,2017,Saturday,-87.6071968,41.7919133,Jul
2017-07-15,Horner Park,(773) 478-3499,Toy Story,Yes,PG,2741 W. Montrose Ave.,14,21538,20,2017,Saturday,-87.6963721,41.9577997,Jul
2017-07-16,Piotrowski Park,(312) 745-4801,Fantastic Beasts and Where to Find Them,Yes,PG-13,4247 W. 31st St.,32,21569,28,2017,Sunday,-87.7309295,41.8348342,Jul
2017-07-17,Calumet Park,(312) 747-6039,The Princess Bride,Yes,PG,9801 S. Ave G,49,21202,47,2017,Monday,-87.6607948,41.6628909,Jul
2017-07-17,River Park,(312) 742-7516,Trolls,Yes,PG,5100 N. Francisco Ave.,6,21849,24,2017,Monday,-95.9845085,36.0822916,Jul
2017-07-17,Webster Park,(312) 745-1479,Raiders of the Lost Ark,Yes,PG,1357 S. Indiana Ave.,34,14913,9,2017,Monday,-77.4528623,43.2561157,Jul
2017-07-18,A. Montgomery Ward Park,(312) 742-7895,La La Land,Yes,PG-13,630 N. Kingsbury St.,37,4446,36,2017,Tuesday,-87.6422346,41.89351,Jul
2017-07-18,Dunbar Park,(312) 747-6287,The Angry Birds Movie,Yes,PG,300 E. 31st St.,1,21194,10,2017,Tuesday,-87.6208001,41.8399244,Jul
2017-07-18,Park No. 571,(312) 747-6184,Zootopia,Yes,PG,2754-2860 S. Eleanor St.,58,14920,48,2017,Tuesday,-87.6628909,41.8436755,Jul
2017-07-19,Blackhawk Park,(312) 746-5014,Finding Dory,Yes,PG,2318 N. Lavergne Ave.,19,22615,44,2017,Wednesday,-87.7526523,41.9228418,Jul
2017-07-19,Dvorak Park,(312) 746-5083,Vengo Volviendo/Here and There,Yes,NR,1119 W. Cullerton St.,33,14920,26,2017,Wednesday,-87.6539063,41.8543217,Jul
2017-07-19,La Follette Park,(773) 287-0541,The Secret Life of Pets,Yes,PG,1333 N. Laramie Ave.,26,4299,45,2017,Wednesday,-87.7535601,41.904963,Jul
2017-07-20,Bessemer Park,(312) 747-6023,Monster Trucks,Yes,PG,8930 S. Muskegon Ave.,42,21202,47,2017,Thursday,-87.5571272,41.7325195,Jul
2017-07-20,Senka Park,(312) 747-4386,The Secret Life of Pets,Yes,PG,5656 S. St. Louis Ave.,61,21867,8,2017,Thursday,-87.7121252,41.7914942,Jul
2017-07-20,Simons Park,(312) 742-7548,Zootopia,Yes,PG,1640 N. Drake Ave.,24,22535,49,2017,Thursday,-87.7152608,41.9115357,Jul
2017-07-20,Wicker Park,(312) 742-7553,The Wicker Man,Yes,PG-13,1425 N. Damen Avenue,25,21560,41,2017,Thursday,-87.6775672,41.9104892,Jul
2017-07-21,Independence Park,(773) 478-3538,The LEGO Batman Movie,Yes,PG,3945 N. Springfield Ave.,16,21538,50,2017,Friday,-87.7237263,41.9526374,Jul
2017-07-21,Kelly Park,(312) 747-6197,Trolls,Yes,PG,2725 W. 41st St.,55,22248,1,2017,Friday,-81.5013436,28.7576236,Jul
2017-07-21,Kilbourn Park,(773) 685-3351,The Sandlot,Yes,PG,3501 N. Kilbourn Ave.,16,22618,21,2017,Friday,-87.7389881,41.9440637,Jul
2017-07-21,Ronan Park,(312) 742-7516,Zootopia,Yes,PG,3000 W. Argyle St.,14,21849,20,2017,Friday,-87.7037149,41.9709378,Jul
2017-07-22,Bosley Playground Park,(312) 747-6026,Guardians of the Galaxy,Yes,PG-13,3044 S. Bonfield St.,58,14920,48,2017,Saturday,-87.6534045,41.8386184,Jul
2017-07-22,Bradley Park,(312) 747-6022,Sing,Yes,PG,9729 S.Yates Ave.,,,,2017,Saturday,-89.6230745,40.7036394,Jul
2017-07-22,Dawes Park,(312) 747-6108,The Magnificent Seven (2016),Yes,PG-13,8052 S. Damen Ave.,70,21554,30,2017,Saturday,-87.6741442,42.046574,Jul
2017-07-22,Gross Park,(312) 742-7528,Fantastic Beasts and Where to Find Them,Yes,PG-13,2708 W. Lawrence Ave.,6,21849,24,2017,Saturday,-87.6966445,41.969068,Jul
2017-07-23,Emmerson Park,(773) 761-0433,Kung Fu Panda 3,Yes,PG,1820 W. Granville Ave.,20,4451,24,2017,Sunday,-87.6770938,41.9948698,Jul
2017-07-23,Jonquil Playlot Park,(312) 742-7816,Arrival,Yes,PG-13,1001 W. Wrightwood Ave.,68,21190,34,2017,Sunday,-87.6545678,41.9284789,Jul
2017-07-24,Calumet Park,(312) 747-6039,Sing,Yes,PG,9801 S. Ave G,49,21202,47,2017,Monday,-87.6607948,41.6628909,Jul
2017-07-24,Osterman Beach,(312) 742-1134,Steel Magnolias,Yes,PG,5800 N. Lake Shore Dr.,,,,2017,Monday,-87.6519968,41.9861856,Jul
2017-07-25,Chicago History Museum,(312) 742-1134,Airplane!,Yes,PG,1601 N. Clark St.,68,21190,34,2017,Tuesday,-87.6314917,41.9120377,Jul
2017-07-25,Haas Park,(312) 742-7552,The Lego Movie,Yes,PG,2402 N. Washtenaw Ave.,23,22535,41,2017,Tuesday,-87.6961085,41.9251799,Jul
2017-07-25,Maggie Daley Park,(312) 742-3918,Big Hero 6,Yes,PG,337 E. Randolph St.,38,14309,36,2017,Tuesday,-87.6194393,41.8823598,Jul
2017-07-25,Mann Park,(773) 646-0210,The Secret Life of Pets,Yes,PG,3035 E. 130st St.,52,22250,47,2017,Tuesday,-87.5506695,41.6572788,Jul
2017-07-25,Shabbona Park,(773) 685-6205,Mrs. Doubtfire,Yes,PG-13,6935 W. Addison St.,17,22254,19,2017,Tuesday,-87.8001607,41.9427387,Jul
2017-07-26,Gage Park,(312) 747-6147,Ice Age,Yes,PG,2411 W. 55th St.,61,14924,3,2017,Wednesday,-87.7035777,41.7935203,Jul
2017-07-26,Hermosa Park,(312) 742-7540,Los Fabulosos Ma Mejores,Yes,NR,2240 N. Kilbourn Ave.,21,22615,44,2017,Wednesday,-87.7403457,41.9219812,Jul
2017-07-26,Jesse White Community Center,(312) 742-2410,Finding Dory,Yes,PG,412 W. Chicago Ave.,37,14926,46,2017,Wednesday,-87.6393059,41.8968566,Jul
2017-07-27,Austin Town Hall Park,(773) 287-7658,Tyler Perry's Boo: A Madea Halloween,Yes,PG-13,5610 W. Lake St.,26,22216,7,2017,Thursday,-87.7657791,41.888194,Jul
2017-07-27,Chase Park,(312) 742-7518,Captain America,Yes,PG-13,4701 N. Ashland Ave.,31,22616,18,2017,Thursday,-87.6682323,41.9675376,Jul
2017-07-27,Normandy Playground Park,(773) 229-1421,Moana,Yes,PG,6660 W. 52nd St.,53,22268,8,2017,Thursday,-87.7887117,41.7983987,Jul
2017-07-27,White (Edward H.) Park,(312) 747-7106,The Magnificent Seven (2016),Yes,PG-13,1120 W. 122nd St.,50,22212,22,2017,Thursday,-87.650342,41.6727355,Jul
2017-07-28,Athletic Field Park,(773) 478-2889,Ferris Bueller's Day Off,Yes,PG-13,3546 W. Addison St.,16,21538,12,2017,Friday,-87.7170061,41.9475944,Jul
2017-07-28,Avalon Park,(312) 747-6015,Sing,Yes,PG,1215 E. 83rd St.,41,21546,35,2017,Friday,-81.1543401,28.5116127,Jul
2017-07-28,Oakdale Park,(312) 747-6569,Tyler Perry's Boo: A Madea Halloween,Yes,PG-13,965 W. 95th St.,72,22212,13,2017,Friday,-97.7451667,32.2394207,Jul
2017-07-28,Schreiber Playground Park,(773) 262-6741,Moana,Yes,PG,1552 W. Schreiber Ave.,10,21853,24,2017,Friday,-87.670083,41.999398,Jul
2017-07-28,Veteran's Memorial Park,(312) 747-6812,The LEGO Batman Movie,Yes,PG,2820 E. 98th St.,48,21202,47,2017,Friday,-97.3455909,37.6906639,Jul
2017-07-29,Harrison Park,(312) 746-5491,A Monster in Paris,Yes,PG,1824 S. Wood St.,33,14920,26,2017,Saturday,-97.222816,37.6680039,Jul
2017-07-29,Kennicott Park,(312) 747-7138,The LEGO Batman Movie,Yes,PG,4434 S. Lake Park Ave.,5,4301,10,2017,Saturday,-87.5975062,41.8138876,Jul
